N,P,K,temperature,humidite,pH,precipitation,culture,ratio_N_P,ratio_N_K,ratio_P_K,score_NPK_balance,EC_approx,pH_times_EC
1.2031731085769333,-0.03297112639033849,-0.2985213111598271,0.41676005827322177,0.6275622496815731,-0.5500076426411616,272.2999056,rice,-36.49171988644884,-4.030442931870814,0.11044814945451542,0.5896458943628236,1.36781,-0.7523059536810073
1.0993460651752447,-0.5599915485354356,-0.28099343540596144,-0.17281993853662483,0.7084274398337248,-1.0085139716008693,285.2493645,rice,-1.963147601156483,-3.912354975791443,1.9928990430911508,0.6175067113053074,1.36781,-1.379455495495385
0.19085943541046987,-0.44287589916985853,-0.14077042937503578,-0.7521372495988379,0.7002273523452294,1.123114518436513,298.4018471,rice,-0.4309546664612439,-1.3558205104424927,3.1460861569865903,-0.5289952180878097,1.36781,1.5362072694626467
0.2687297179617363,-0.41359698682846424,-0.19335405663663288,-0.1097348062111603,0.7320196197681048,-0.9832639775502797,257.0343554,rice,-0.6497380941345919,-1.389832324370394,2.1390654740993114,-0.12929646885139068,1.36781,-1.344918301133048
0.24277295711131414,-0.47215481151125277,-0.28099343540596144,-0.3932254556722086,0.6639935785559598,-0.010287320111962586,248.7183228,rice,-0.5141808389800305,-0.8639808853917573,1.6803054876677583,-0.5511370283339667,1.36781,-0.014071099322343544
0.2946864788121584,-0.38431807448706995,-0.15829830512890147,0.18702996860332569,0.7238177509401985,-1.0389918707660908,209.9001977,rice,-0.7667775688287929,-1.8615896018103086,2.427809155468353,0.07933275133787676,1.36781,-1.4211434707525665
0.7878649349701791,0.054865610633844375,-0.28099343540596144,0.18035818283483282,0.5853010882061707,0.534415584476442,200.834898,rice,14.359904608154986,-2.8038553065551937,-0.1952558448725965,0.5564932803793491,1.36781,0.7309789806027222
0.7619081741197569,-0.5307126361940414,-0.2108819323904986,-0.17946688004550254,0.7764341254073196,-0.19247490606833298,298.5601175,rice,-1.4356322464520794,-3.612960889930109,2.5166339770222677,0.51333074405982,1.36781,-0.2632691012693265
0.8397784566710234,-0.17936568809730993,-0.12324255362117008,0.32631629321898986,0.6762676068819004,0.9025105123670975,265.5355937,rice,-4.681934798005651,-6.814029992046269,1.4553876305472728,0.6801714722368677,1.36781,1.2344629039208395
0.9955190217735561,-0.6771071979010128,-0.24593768389823,0.037809847265871895,0.6008900909176889,-0.3501384045614066,183.6793207,rice,-1.4702531960369034,-4.047850683124697,2.7531657091688415,0.5364001784907725,1.36781,-0.47892281114313756
0.6061676090172241,-0.2672024251214928,-0.1758261808827672,0.05033723313258573,0.7627611868002274,-1.4165167153977007,196.9560008,rice,-2.268570761442787,-3.4475389613415355,1.5196964626084386,0.6345659193589602,1.36781,-1.937525728488129
0.5542540873163798,-0.5599915485354356,-0.24593768389823,-0.2995610385530851,0.7673623201744304,1.5435066884925313,233.0453455,rice,-0.9897543789115011,-2.25363628107408,2.2769652037837456,0.27296049715171844,1.36781,2.111223883586969
0.6840378915684905,-0.44287589916985853,-0.2284098081443643,-0.6203714123346951,0.6084127650378927,0.7169038664031794,210.8142087,rice,-1.5445362749489735,-2.994783355083205,1.9389530719711605,0.509321255890637,1.36781,0.9805882775049327
0.9176487392222897,-0.09152895107312706,-0.12324255362117008,-0.01552784472991276,0.5962952628545106,1.4841109381186943,253.7202781,rice,-10.025775762350147,-7.445875732525068,0.7426732762652251,0.6170227209993837,1.36781,2.0299817822681314
0.19085943541046987,-0.6478282855596185,-0.15829830512890147,-0.2608394367531844,0.7047670493661008,-1.3247737625337395,219.9048349,rice,-0.294614236001749,-1.2056947498904302,4.0924524430763505,-1.1118332149324068,1.36781,-1.8120388001312742
0.6061676090172241,0.054865610633844375,-0.2284098081443643,-0.9505557701266126,0.5935983215368745,0.37611505784896765,208.5810155,rice,11.048224963039122,-2.653859805504068,-0.24020689426422126,0.5568513107593656,1.36781,0.5144539372763964
1.0474325434744005,-0.06225003873173277,-0.1758261808827672,-0.17405529673439543,0.6704842909443035,1.0846357220558158,195.0948311,rice,-16.826215128770002,-5.957204656414509,0.35404305786086676,0.6136475189619641,1.36781,1.4835755869851655
0.32064323966258057,0.054865610633844375,-0.15829830512890147,-0.5580955538581777,0.6571151192217689,-0.897302891093002,227.3637009,rice,5.844156949285619,-2.0255633147902783,-0.34659632387831063,0.5387106266895826,1.36781,-1.227339867465919
1.0993460651752447,-0.17936568809730993,-0.28099343540596144,0.30912616579715463,0.736420800966349,-1.0292440840963017,286.5083725,rice,-6.129076730544053,-3.912354975791443,0.6383269695897834,0.6537780911676767,1.36781,-1.4078103506677624
0.5802108481668019,-0.58927046087683,-0.2284098081443643,-0.2576718975434052,0.7756121504708068,-0.25725548538448817,283.9338466,rice,-0.9846257138079729,-2.540218622311022,2.5798824738050965,0.295359375506544,1.36781,-0.35187662546375675
0.5542540873163798,-0.12080786341452135,-0.24593768389823,0.19227210738222317,0.721434484619067,0.7829771285619341,217.3788583,rice,-4.587897440207169,-2.25363628107408,0.49121330858963497,0.5871187211563984,1.36781,1.0709639462182992
0.9955190217735561,-0.6478282855596185,-0.12324255362117008,-0.05463857005160585,0.6798432242626224,-0.5611809253248757,267.9761948,rice,-1.536701999533085,-8.077721473003868,5.256530853384859,0.5365265151583022,1.36781,-0.7675888814686183
0.4763838047651134,-0.35503916214567566,-0.2108819323904986,-0.9027292462628248,0.6663006292611995,0.9167837600599495,191.9535738,rice,-1.3417781911327544,-2.259007205429881,1.6835921319624256,0.4060239992872836,1.36781,1.2539859948475995
1.2031731085769333,-0.09152895107312706,-0.2985213111598271,-0.6086483400207522,0.5891453128191233,0.0720975756503031,277.9626192,rice,-13.145273648068557,-4.030442931870814,0.3066077618295158,0.6139806406518182,1.36781,0.09861578495024108
0.5023405656155355,-0.5307126361940414,-0.24593768389823,-0.8753759955063365,0.669759489689825,1.3256595578488015,245.1511304,rice,-0.9465396739335742,-2.042552233774008,2.1579150774374716,0.22696834279548161,1.36781,1.813250399821169
0.7878649349701791,-0.003692214048944197,-0.12324255362117008,0.21259231410156565,0.7234021240469354,-0.6477193643182276,245.6626799,rice,-213.38549838286656,-6.392799498393735,0.02995892198317744,0.5805561728412292,1.36781,-0.8859570237081149
1.0474325434744005,-0.003692214048944197,-0.24593768389823,-0.8344827943742704,0.7338496047702944,0.567069824338355,279.5451717,rice,-283.68684198412546,-4.2589347304247696,0.015012803204538796,0.5843622573905263,1.36781,0.7756437764282452
0.45042704391469124,-0.6478282855596185,-0.1758261808827672,-0.5847661028571385,0.60920121877768,0.5829401708725164,202.3838319,rice,-0.6952877081086316,-2.561774598374603,3.684481357139643,0.08569603303446283,1.36781,0.7973513951211366
0.6061676090172241,-0.32576024980428137,-0.1758261808827672,-0.942757365630527,0.7141034524869656,-0.8042096185061491,263.6372176,rice,-1.860778315897698,-3.4475389613415355,1.8527402925363163,0.5862642419004206,1.36781,-1.100005958288896
1.2031731085769333,-0.5014337238526471,-0.28099343540596144,-0.05167133513862452,0.6918810865315995,0.34441050318388167,182.5616319,rice,-2.3994658742388486,-4.281854865536859,1.7845033394755558,0.6748484679735725,1.36781,0.4710881303599452
1.2031731085769333,-0.12080786341452135,-0.2634655596520957,-0.7268717212976966,0.5930772689098267,-0.9701058752954526,198.6730942,rice,-9.959393987861137,-4.566718739882792,0.4585337968805001,0.6407160552755173,1.36781,-1.3269205172878729
0.8657352175214454,0.02558669829245009,-0.2985213111598271,0.21909459015120478,0.6657969834849303,0.5834302998339235,243.5120414,rice,33.835362719577596,-2.9000784371402357,-0.08571146292048501,0.5423683089171027,1.36781,0.7980217984158389
0.4244702830642691,-0.35503916214567566,-0.19335405663663288,-0.21805467403652237,0.591069095105709,-1.639733912090917,263.1103304,rice,-1.1955590490327521,-2.1953006337072574,1.836212636660088,0.35402637071052445,1.36781,-2.242844442297077
0.9955190217735561,-0.06225003873173277,-0.2634655596520957,-0.26069730949888936,0.6026512714292502,-0.08675419436158252,269.5039162,rice,-15.992263491814942,-3.778554673666385,0.2362739130455361,0.5989393892033938,1.36781,-0.11866325458971619
0.216816196260892,-0.17936568809730993,-0.19335405663663288,0.05398690701943668,0.7386949384475202,0.5073459564321185,204.8001847,rice,-1.2087941599134853,-1.1213428879247727,0.9276541243424178,0.14047070539520878,1.36781,0.693952872667416
0.3725567613634248,-0.38431807448706995,-0.24593768389823,-0.4041091297594416,0.6682308298557487,0.9899953428899211,260.8875056,rice,-0.9693969295112066,-1.5148421155238263,1.5626644457061012,0.1541480071256548,1.36781,1.3541255299582629
0.6840378915684905,-0.47215481151125277,-0.2634655596520957,0.03286485772853923,0.6956423071147848,0.1711844344775303,295.6094492,rice,-1.4487576423907478,-2.5963085743417746,1.792093099890284,0.4622955979316883,1.36781,0.2341477813227107
0.6580811307180683,-0.44287589916985853,-0.1758261808827672,-0.6901455030351269,0.7023148205223906,0.970832980430167,192.3197536,rice,-1.4859267166075139,-3.7427937489971788,2.518827952392072,0.5299196018707374,1.36781,1.3279150589621866
0.5802108481668019,-0.12080786341452135,-0.28099343540596144,0.3224661316979054,0.7664278367250466,0.6722651087610039,257.4914906,rice,-4.802757302113328,-2.0648555270643607,0.42993126597418846,0.5619591719372843,1.36781,0.9195309384143887
1.1512595868760889,-0.6478282855596185,-0.12324255362117008,-0.5058027813544872,0.6554589566724333,0.574750389993635,278.0791793,rice,-1.7771060827972145,-9.341412953961466,5.256530853384859,0.572168788962561,1.36781,0.786149330937194
0.3725567613634248,-0.32576024980428137,-0.14077042937503578,0.4112970508484916,0.652480025354774,1.6428262048106577,280.4044392,rice,-1.1436532283704322,-2.646555551598637,2.314124147028081,0.3738797314444686,1.36781,2.247074111202066
0.5282973264659576,-0.6771071979010128,-0.24593768389823,0.036165807516089075,0.6603940447182465,-1.6475861851526927,185.9461429,rice,-0.7802270129510425,-2.148094257424044,2.7531657091688415,0.12639641042741379,1.36781,-2.2535848599137047
0.6321243698676462,-0.6478282855596185,-0.2634655596520957,0.44261207691981674,0.6391484156977267,-0.34801848371997834,194.5766559,rice,-0.9757591385834494,-2.399267557787673,2.458872751395176,0.27918152787057027,1.36781,-0.47602316221702357
0.7359514132693348,-0.5014337238526471,-0.24593768389823,-0.4141823505268907,0.7320190666562811,1.2470407282226676,200.9133156,rice,-1.4676942899149796,-2.992430446624334,2.038864951091197,0.4922413395272528,1.36781,1.705714778470247
0.39851352221384695,-0.03297112639033849,-0.15829830512890147,0.2805071472735665,0.5949101910135873,-0.8412510520169829,182.9043504,rice,-12.086742730470474,-2.517484453730187,0.2082847719910221,0.542756679985551,1.36781,-1.1506716014593494
0.5023405656155355,-0.38431807448706995,-0.2985213111598271,0.14628304629993089,0.7000066255184485,-0.7819936873870497,195.3574542,rice,-1.3070958639818964,-1.682762827430382,1.287405823704518,0.32034218202718867,1.36781,-1.0696187855448804
0.216816196260892,-0.15008677575591564,-0.15829830512890147,0.34458432253759586,0.6226090149825652,-0.10268915584588424,223.3671883,rice,-1.4446055967882048,-1.3696684628703997,0.9481262331501324,0.2888329240138775,1.36781,-0.14045925425755892
0.3725567613634248,-0.44287589916985853,-0.2284098081443643,0.2713486112322433,0.7827992200003415,-0.5044996808972808,186.7536773,rice,-0.84122157485146,-1.631089156766656,1.9389530719711605,0.09908264102176922,1.36781,-0.6900597085281096
0.3725567613634248,-0.003692214048944197,-0.2284098081443643,0.11632715971460855,0.6016215925630664,-1.1324075906289806,220.1156708,rice,-100.90334862085227,-1.631089156766656,0.016164866469353046,0.3984116016137834,1.36781,-1.5489184265382259
0.3466000005130027,0.054865610633844375,-0.24593768389823,-0.5349193287884954,0.7214415416053752,-0.07629154971509404,231.7364957,rice,6.317254041445029,-1.4093000918737901,-0.22308744948800927,0.4243622723219096,1.36781,-0.10435234461580277
0.7619081741197569,-0.44287589916985853,-0.24593768389823,-0.29038668660231143,0.6380380607024634,-1.5323407206904855,242.3170629,rice,-1.7203649499733518,-3.0979724702743705,1.8007646983986494,0.5479681106758842,1.36781,-2.095950961167653
0.8138216958206012,-0.2379235127800985,-0.14077042937503578,0.15772018147504058,0.6369375302996716,-0.5787676506452997,182.6549356,rice,-3.4205181585931705,-5.781197794406417,1.6901526395591986,0.7326639509326136,1.36781,-0.7916441802291473
0.7359514132693348,-0.15008677575591564,-0.1758261808827672,-0.21102557379132594,0.6217631043468288,-1.4493271045123535,233.7034975,rice,-4.903506052166807,-4.185675930480645,0.8536088027526834,0.6825128367448802,1.36781,-1.9824041068230422
0.9955190217735561,-0.2379235127800985,-0.2108819323904986,-0.7917943327013175,0.7486183172641412,0.026926055246448904,230.2242223,rice,-4.184197728677903,-4.7207411772484775,1.1282309019225312,0.7135816493183164,1.36781,0.03682972762664528
1.0474325434744005,-0.15008677575591564,-0.24593768389823,0.4518812082135834,0.6577263515935585,0.7242510798244522,290.6793783,rice,-6.978846325393969,-4.2589347304247696,0.610263434935909,0.654244830070288,1.36781,0.990637869494684
0.969562260923134,-0.41359698682846424,-0.24593768389823,-0.17856647526853223,0.7383701025469285,1.188492861602738,241.2013513,rice,-2.3442198367012077,-3.942308659474661,1.6817145720523754,0.6598801865850689,1.36781,1.6256324210288409
0.7359514132693348,-0.38431807448706995,-0.2985213111598271,0.37014884975132056,0.5843832804027406,-0.32245395018298095,218.9163567,rice,-1.914953946029138,-2.4653228622438594,1.287405823704518,0.5360839227003316,1.36781,-0.44105573759978317
0.6580811307180683,-0.5307126361940414,-0.24593768389823,0.35702085859368865,0.7372465215875943,1.2766832804857586,248.2256491,rice,-1.2399952174446773,-2.6758043756742254,2.1579150774374716,0.40991293958937225,1.36781,1.7462601578812256
0.19085943541046987,-0.2086446004387042,-0.28099343540596144,-0.41049181276271207,0.6944412290887764,-0.4719163560149718,256.9964761,rice,-0.9147585655663336,-0.6792309405190491,0.7425248213975809,-0.2827189665396601,1.36781,-0.6454919109208386
0.9176487392222897,-0.35503916214567566,-0.1758261808827672,-0.4132189265620343,0.7211631241099946,0.19080711510622003,194.2651719,rice,-2.5846408989827734,-5.219067687275399,2.019262207500255,0.7023520801133217,1.36781,0.2609878801134388
1.0474325434744005,-0.32576024980428137,-0.2634655596520957,-0.6474278479311675,0.666976109808678,0.07054084779313542,295.9248796,rice,-3.2153479256714226,-3.9755956902204876,1.2364433903028742,0.7187285171865945,1.36781,0.09648647701992856
0.19085943541046987,-0.09152895107312706,-0.12324255362117008,-0.6728518082958832,0.7156662484503792,-0.5783068003870446,287.5766935,rice,-2.08523568961238,-1.5486488213896021,0.7426732762652251,0.43735685893686005,1.36781,-0.7910138246374036
0.6580811307180683,-0.6771071979010128,-0.14077042937503578,0.3731540925517987,0.770699723223982,0.7282542704734711,183.6222657,rice,-0.971900952697115,-4.6748534734154354,4.810010176903608,0.37858906077482024,1.36781,0.9961134736963185
0.32064323966258057,-0.6185493732182242,-0.2108819323904986,-0.2755399090223752,0.7265484934904498,-1.2706237393936402,188.413665,rice,-0.5183793785034806,-1.5204870138843025,2.933154899552188,-0.2933865471838313,1.36781,-1.7379718569800149
0.4763838047651134,-0.12080786341452135,-0.6315509504832755,-0.42739520043516327,-0.08835664589065594,-0.7918676815059156,87.75953857,maize,-3.943317854488693,-0.7543077948035308,0.1912875965463701,0.16393739485605574,1.36781,-1.0831245334406063
0.216816196260892,-0.41359698682846424,-0.6140230747294098,0.2828509065690717,0.23442417324787482,0.5663301087116507,102.2662445,maize,-0.5242209280185463,-0.353107570682811,0.6735854137252576,-1.3697954274306001,1.36781,0.7746319859968829
0.7099946524189126,-0.44287589916985853,-0.6315509504832755,-0.23484578993753527,0.23519158253617942,0.2516828196290151,66.71995467,maize,-1.603145833290433,-1.1242080340083573,0.7012512590329585,0.24335567476368147,1.36781,0.3442542775167632
0.5282973264659576,-0.003692214048944197,-0.543911571713947,-0.9654783495878672,-0.3343287245254084,0.18054132282147983,60.65171481,maize,-143.08415478160762,-0.971292676861449,0.006788261623685402,0.18871655183593217,1.36781,0.24694622676844832
0.216816196260892,-0.58927046087683,-0.5614394474678127,-1.2696650862159473,-0.12912016560088357,-0.5384138726387887,65.43835393,maize,-0.36794003883763515,-0.38617912802310184,1.0495708193190554,-1.65365301937425,1.36781,-0.7364478791340615
0.39851352221384695,-0.5014337238526471,-0.6315509504832755,-0.597839188526953,-0.32918338766236266,-0.32193260378261324,102.0861694,maize,-0.794748145681074,-0.6310077150685885,0.7939719249396108,-0.4215134629028312,1.36781,-0.4403426347798962
1.0474325434744005,-0.5014337238526471,-0.6140230747294098,0.18538316045826392,0.026828547456654077,-0.44940872387819086,105.4654703,maize,-2.0888753461308927,-1.7058520869691867,0.8166366126771717,0.46752809747751334,1.36781,-0.6147057466078283
0.9436055000727118,0.054865610633844375,-0.5789673232216784,0.09783083454694402,0.03444910026152638,-0.603682652523529,78.06639649,maize,17.19848716111144,-1.6298078703682186,-0.09476460662502209,0.42228769735238625,1.36781,-0.8257231689482082
0.6061676090172241,-0.41359698682846424,-0.6140230747294098,-0.8748950036326135,-0.13488425854850994,-0.6705927119013039,65.27798457,maize,-1.4655996738888886,-0.9872065626920496,0.6735854137252576,0.15236310386625507,1.36781,-0.9172434172657224
0.3725567613634248,0.054865610633844375,-0.4738000686984842,0.04276803302440719,0.03837877184891718,-0.7914763464760997,109.2162279,maize,6.790351133604437,-0.7863163937203049,-0.11579907699160683,0.13775754287878095,1.36781,-1.0825892614734738
0.45042704391469124,-0.41359698682846424,-0.5789673232216784,-0.2841288686152261,0.3113678959635106,-0.6738511004715193,94.29712821,maize,-1.0890481755407515,-0.7779835335235821,0.7143701729607006,-0.1018036362818493,1.36781,-0.9217002737359488
0.969562260923134,-0.2672024251214928,-0.543911571713947,0.026175053964285468,0.1027453994437793,0.038569594562217244,74.05474936,maize,-3.6285683428295576,-1.7825733287267593,0.4912607839533508,0.5573020229766081,1.36781,0.05275587713814637
0.24277295711131414,-0.17936568809730993,-0.6315509504832755,-0.4963163442723886,-0.28694247556578495,0.6068989933061073,63.87020584,maize,-1.3535083531673255,-0.3844075555987041,0.2840082624530225,-0.6701131950515151,1.36781,0.8301225120340266
1.0214757826239782,-0.41359698682846424,-0.6315509504832755,-1.188466598218019,-0.0033037159304014733,-0.4091089052448039,94.76189431,maize,-2.469737002817253,-1.6174083529481262,0.6548909260796323,0.4884127676406411,1.36781,-0.5595832516828952
0.3466000005130027,-0.12080786341452135,-0.543911571713947,0.09745654913494459,-0.23126243804443142,-0.5974986587527165,72.12375573,maize,-2.8690185449578998,-0.6372359378580862,0.22210938265909225,0.041085640720089245,1.36781,-0.8172646404285531
0.2687297179617363,-0.003692214048944197,-0.5263836959600813,-1.3154707406017623,-0.4326084218170294,-0.2691637845302791,63.72358154,maize,-72.78281118034872,-0.5105205955735294,0.007014301691487418,-0.2725226625122592,1.36781,-0.36816491611836105
0.45042704391469124,-0.32576024980428137,-0.6140230747294098,-0.020118773011482897,0.18699309561894722,0.18601893412039228,104.1626147,maize,-1.3826949242128541,-0.7335669658883541,0.5305342147733434,-0.04321369789137153,1.36781,0.25443855827921374
0.216816196260892,-0.5014337238526471,-0.6140230747294098,0.08767335189406163,-0.02403249572808623,-0.47929357444706205,76.68456006,maize,-0.4323925295551248,-0.353107570682811,0.8166366126771717,-1.572355795379261,1.36781,-0.655582544064436
