N,P,K,temperature,humidite,pH,precipitation,ratio_N_P,ratio_N_K,ratio_P_K,score_NPK_balance,EC_approx,pH_times_EC
-0.4840163467005057,-1.2334065323875043,-0.4738000686984842,1.091947818594224,-0.6095468585831554,-0.38115774080833625,92.09609766,0.39242239601536366,1.0215624240622956,2.6032215144578563,-0.8123919687720238,1.36781,-0.5213513694550505
0.5542540873163798,-0.12080786341452135,-0.24593768389823,0.19227210738222317,0.721434484619067,0.7829771285619341,217.3788583,-4.587897440207169,-2.25363628107408,0.49121330858963497,0.5871187211563984,1.36781,1.0709639462182992
1.0214757826239782,0.054865610633844375,-0.5088558202062156,-1.2312549502742542,0.2320375071927816,-0.8243300485806276,69.93293255,18.617778437589667,-2.0073972666953512,-0.10782152518489402,0.47777730164991694,1.36781,-1.1275268837490682
-1.288675933063592,0.25981799702360436,-0.4913279444523499,-1.570794045719899,-1.8808647470750448,-1.0550788293676963,103.2926407,-4.959917895704955,2.622842742030462,-0.52880769343011,-2.4254822551209427,1.36781,-1.4431473735974285
1.0474325434744005,0.7868384191687016,-0.053131050605707254,0.663338617905255,0.550139571839449,-0.8558454736490154,119.4765557,1.3311914084991145,-19.71413197242305,-14.809389428564783,0.44975913104666765,1.36781,-1.1706339973118598
-0.717627194354305,0.17198125999942152,-0.5614394474678127,1.719206333123317,-1.3669808779119121,-1.8745920692479996,105.0380275,-4.172705760829516,1.2781916154821782,-0.3063220099248213,-2.718622136454564,1.36781,-2.5640857782381064
-0.43210282499966146,-0.44287589916985853,-0.543911571713947,0.7438447035582264,0.7783075626450972,0.8061510399549638,52.93031105,0.975674733733783,0.7944358007277554,0.8142424655064611,-0.14184334545395538,1.36781,1.102661453960799
-1.0031515637089485,0.25981799702360436,-0.6490788262371412,-1.0486717566682902,-1.6857425413045337,-0.8606471016696434,139.2921004,-3.860977973815311,1.5455003663028852,-0.40028727871132214,-2.1795918838140893,1.36781,-1.1772017121347549
0.7099946524189126,0.37693364638918153,-0.08818680211343867,0.5690798147084484,0.6120251653784027,-0.32475637766054466,105.0776992,1.883606462888823,-8.051030714387561,-4.27426369202406,0.5966556204674714,1.36781,-0.44420502092786956
-1.2108056505123255,0.5526071204375472,-0.4738000686984842,-0.8352145551924998,-1.6984632927897962,-0.7426460546553636,69.63833855,-2.191078626626499,2.555520208847532,-1.1663297600516265,-0.5242345388819034,1.36781,-1.0157987000181528
0.6580811307180683,-0.2964813374628871,-0.5263836959600813,-0.33039960118534795,-0.1123525028826916,-0.9771954666982688,70.43473609,-2.219637621543196,-1.250192845577752,0.5632418704043048,0.3747997056988587,1.36781,-1.336617731304559
1.0474325434744005,0.728280594485913,-0.10571467786730437,0.951493921742004,0.7228275624568142,-0.7741759736988719,109.2486647,1.4382266277653246,-9.908108926833824,-6.889115203094772,0.5028133599925775,1.36781,-1.058925638585054
-0.4061460641492393,-0.58927046087683,-0.35110493842142426,1.4556533873783288,-0.8318291279290593,-1.1740685833775044,91.55845821,0.6892354039686582,1.1567654558642246,1.6783314513495688,-0.41754845306074984,1.36781,-1.6059027490295843
1.5146542387819988,-0.9113384966321671,-0.3686328141752899,-0.22787852126105917,-0.4328767715308757,-0.45466724653842705,191.3980675,-1.6620105969180197,-4.108842676337978,2.4722120809321475,0.5774707923927795,1.36781,-0.6218984064877259
-0.9512380420081041,2.48501533496957,2.5409945609664173,-0.42667883792444694,1.1328732421753323,-0.6147589030314299,116.9256766,-0.38278960641494486,-0.37435658329245675,0.977969560873221,0.19819351124117268,1.36781,-0.84087337515542
0.8916919783718675,0.054865610633844375,-0.5088558202062156,-0.9041598812374901,-0.07926313337279621,0.0001266688162687065,62.50351892,16.25229297679262,-1.7523470165095218,-0.10782152518489402,0.4454332771668562,1.36781,0.00017325887358049942
1.4108271953803104,-0.38431807448706995,-0.4738000686984842,-0.3310424616810222,0.7249247246249141,0.9064868319309376,71.84080724,-3.6709884052767245,-2.977684657699215,0.8111397610025283,0.6682874010374635,1.36781,1.2399017535834558
1.0733893043248226,-0.15008677575591564,-0.2108819323904986,-0.9032283478010269,0.697847412883223,-0.8278236378677925,241.9741949,-7.151791348162899,-5.090001273021267,0.7117099793926105,0.668144356739161,1.36781,-1.1323054501119452
-0.38018930329881717,-1.2626854447288987,-0.38616068992915564,0.85698959305135,-0.7250272552028736,-1.5669136757829711,97.01331604,0.3010958151817808,0.9845365238200865,3.2698445949030925,-1.1684541356341382,1.36781,-2.1432401948727056
0.8657352175214454,1.0796275425826445,-0.053131050605707254,0.6810307354484448,0.49936348802279473,0.022700682255851052,108.3957179,0.8018832267380528,-16.294336506653785,-20.320086470615973,0.4236645812144668,1.36781,0.031050220196375627
-0.8214542377559935,-0.9406174089735614,-0.43874431719075274,0.4667936063359106,-0.744043949611531,-0.8497050422490343,95.85118326,0.8733138786495527,1.872284621293112,2.143885110572519,-1.0080848653611651,1.36781,-1.1622350538386517
-0.8474109986064157,-0.38431807448706995,-0.5263836959600813,0.9935140634607164,0.9885231563216417,0.5351063007678123,54.96121262,2.204973054513277,1.6098731877719095,0.73011014101815,-0.7873147079311438,1.36781,0.7319237492532213
-0.89932452030726,-1.1162908830219271,-0.45627219294461846,1.4165001461053044,-0.5675602505991435,-1.1528080134576995,89.98024312,0.8056363569616242,1.9710263614868557,2.4465459440291175,-1.2087861521643086,1.36781,-1.5768223288875758
1.748265086435798,-1.1455697953633215,-0.053131050605707254,0.22057821983019107,0.7541092769608775,0.37178431508427623,56.45229202,-1.5261096211788034,-32.90477162610449,21.56121104897305,0.4875649027510208,1.36781,0.5085303040154239
1.2550866302777774,-1.3212432694116871,0.03450832816362127,0.1461269059543029,0.6986961918397852,0.44822024311108805,56.34144589,-0.9499284948763694,36.37054291146135,-38.28766386905245,0.2873919815555831,1.36781,0.6130801307297773
-0.6397569118030385,1.8994370881416842,2.6286339397357454,-0.396262311957844,1.0757443419474382,0.0038240552076217863,120.4359949,-0.3368139517739675,-0.24337999374205477,0.7225947513759308,0.26039262121119866,1.36781,0.005230580953537156
1.2031731085769333,-1.2626854447288987,-0.43874431719075274,0.4747914473315984,-0.35084652235494457,0.07147629758956539,165.6872119,-0.9528684389287921,-2.7423104104932032,2.877952819568763,0.2929405795602327,1.36781,0.09776599460598344
-0.4840163467005057,2.3971785979453872,2.5585224367202826,-0.6126535805674201,1.1296093964477638,-0.7898072190600463,115.1781396,-0.2019108409842113,-0.18917807393589103,0.9369386656691904,0.12611970416750595,1.36781,-1.0803062123025218
1.6963515647349539,-0.7356650225838014,-0.38616068992915564,-0.11812585100512576,0.05634566288237085,-0.08774753156847834,173.3228386,-2.3058749738801376,-4.392864444711251,1.9050748607238226,0.6693416224359999,1.36781,-0.12002195115468035
-0.7695407160551492,-0.5599915485354356,-0.5263836959600813,0.9258171247939238,0.6604043237549252,0.48942721886936086,42.02483277,1.3742005893977407,1.4619387377710649,1.0638466822458403,-0.26289270967354605,1.36781,0.6694434442417004
1.4627407170811546,-0.79422284726659,-0.43874431719075274,-0.336557728423248,-0.6322408479651317,0.6146929468503253,164.4971875,-1.8417258104766772,-3.3339251581581153,1.8102179701196812,0.5785421333134858,1.36781,0.8407831596313434
-0.45805958585008355,-0.58927046087683,-0.5789673232216784,0.12532404917598622,-0.10919158017049406,3.07279846781695,32.71129281,0.7773333575358492,0.7911665606639064,1.0177957153053465,-0.27520285551432133,1.36781,4.203004472264703
0.8138216958206012,-1.4969167434600528,-0.018075299097975846,0.42852682804641473,0.8928432168398026,-0.04515603067378032,55.74073582,-0.5436653036156778,-45.02396842283714,82.81560019262334,-0.10857828666585267,1.36781,-0.06176487031590346
-1.0550650854097927,-0.9113384966321671,-0.45627219294461846,0.8926798081324471,-0.8303944262771928,-1.2824039854414464,96.23520043,1.1577093355638595,2.3123589421498116,1.9973570836099228,-1.1548580122980088,1.36781,-1.7540849953266648
-0.5618866292517721,0.34765473404778724,0.4376494705025325,-0.7381343864577771,-2.09722798215376,0.06158016947443982,91.46228334,-1.6162202732281432,-1.2838736640229083,0.7943679987744335,-0.03912083104699193,1.36781,0.08422997160883353
1.6184812821836874,-0.2964813374628871,-0.6315509504832755,0.16946952808059723,0.7469033045993634,0.8469450557920598,88.94245493,-5.458965127564852,-2.56270896424935,0.4694495942663274,0.5964864108753847,1.36781,1.1584599167629372
1.6444380430341095,-0.58927046087683,-0.3160491869136928,-0.2890969179278001,-0.6470010431100688,-0.48039114714693376,183.468585,-2.7906337619353905,-5.203107969023742,1.8644897227270794,0.7169256406454788,1.36781,-0.6570838149790474
-0.8733677594568378,-0.03297112639033849,-0.5088558202062156,-0.2114984071491612,-0.7598997634771381,1.0382611523004446,141.1250722,26.48886632252759,1.7163363860177574,0.06479463353092203,-19.961121543240047,1.36781,1.420143986728071
0.11298915285920345,-0.003692214048944197,0.4376494705025325,-1.2192306606647574,-1.9760049677363716,1.769840524242222,81.20176515,-30.602005019593363,0.2581727169222055,-0.008436464106090657,0.3333045905979356,1.36781,2.4208055674637534
-0.016794651392907235,0.054865610633844375,0.4727052220102639,-1.0711540882485384,-1.949358826517472,2.230894787610279,75.6317566,-0.30610524878670164,-0.03552880444494555,0.11606728269368066,0.27579804365905236,1.36781,3.0514401994412155
-0.43210282499966146,-0.44287589916985853,-0.543911571713947,0.7438447035582264,0.7783075626450972,0.8061510399549638,52.93031105,0.975674733733783,0.7944358007277554,0.8142424655064611,-0.14184334545395538,1.36781,1.102661453960799
-1.0291083245593706,0.4940492957547587,-0.5614394474678127,1.1913367332484053,-1.251104996512546,0.6212439133151958,178.8998611,-2.0830073707264427,1.8329818633172714,-0.8799689761433845,-0.6097055347233757,1.36781,0.8497436370716579
-0.43210282499966146,-0.9698963213149556,-0.33357706266755854,0.666585051287767,-0.5125257445237765,-1.0232398480250167,99.61465679,0.44551444881637425,1.2953613223409586,2.9075629887704544,-1.101462154775838,1.36781,-1.399597696527098
1.2291298694273554,0.4647703834133644,-0.0005474233441101401,0.1473076866345573,0.6424007889608105,-0.69149033714662,96.47800391,2.6445959409039483,-2245.3004290954345,-849.014548637615,0.6111578884061435,1.36781,-0.9458273980525183
0.8138216958206012,-0.6478282855596185,-0.4212164414368871,0.41218079636380783,-0.42157714241327343,-0.3666812832632211,140.6305213,-1.2562305690582671,-1.9320748569178063,1.5379938241482098,0.3431947487666852,1.36781,-0.5015503260602664
0.6580811307180683,-0.003692214048944197,-0.6490788262371412,0.06063561264186181,0.08055995319087299,0.10305006171226752,62.91359494,-178.23482658223708,-1.0138693547178477,0.0056883908389814665,0.20964510159567307,1.36781,0.14095290491065662
-1.2627191722131699,-0.6478282855596185,-0.5263836959600813,0.5901834650691349,0.830458240293126,0.6593984363077035,43.80041104,1.9491572077967938,2.3988569211097475,1.2307149528596855,-0.8147859365449639,1.36781,0.9019317751660398
-0.354232542448395,-0.99917523365635,-0.6666067019910069,1.1902778149245568,1.0257576285377612,0.8622580634736812,106.0711985,0.35452494268910945,0.5313966112107494,1.4988976718536346,-1.3512548050547597,1.36781,1.179405201799936
0.216816196260892,-0.15008677575591564,-0.15829830512890147,0.34458432253759586,0.6226090149825652,-0.10268915584588424,223.3671883,-1.4446055967882048,-1.3696684628703997,0.9481262331501324,0.2888329240138775,1.36781,-0.14045925425755892
0.11298915285920345,0.4354914710719701,0.5778724765334581,-1.2667725429742567,-2.0932152672333193,1.0562925066248556,91.94595352,0.2594520452514916,0.19552610212032054,0.753611720157355,0.22095719111629508,1.36781,1.4448074534865438
-0.7695407160551492,-0.003692214048944197,-0.5789673232216784,-0.11015362632336576,-0.31102038675825344,-1.3736947922469285,59.18953429,208.4225632246869,1.3291608786710454,0.006377240823193229,-181.61509012992093,1.36781,-1.8789534737832712
0.5542540873163798,-0.2964813374628871,-0.6140230747294098,-0.6274310036325265,-0.2280897177968474,-0.009590604887026425,69.21803098,-1.8694400533246387,-0.9026600304241511,0.482850481789372,0.17862183359210282,1.36781,-0.013118125270523615
1.0733893043248226,0.9039540685342787,-0.07065892635957297,0.7838969419841316,0.7642510063933069,-0.9027405221429069,111.0843029,1.1874378817336102,-15.191135212874606,-12.793204130136203,0.41183927460446035,1.36781,-1.2347775135922894
-0.5618866292517721,-0.9698963213149556,-0.7016624534987383,-1.3567480642177918,0.9903952441467099,0.663698707477856,111.7793889,0.579326487690956,0.8007933536275252,1.3822833421949656,-0.48745199422355867,1.36781,0.9078137290752861
1.8780488906879087,0.054865610633844375,-0.6140230747294098,-0.11566818008667469,0.7642464885628312,0.3985063830754985,80.36146974,34.229982478850175,-3.058596603255562,-0.08935431401828471,0.5511334111858561,1.36781,0.5450810158344976
1.4367839562307325,-1.0284541459977443,-0.018075299097975846,0.4343032324836748,0.736999764933553,-0.3820711450985219,40.228644,-1.3970325870356146,-79.48880671034816,56.89831965839588,0.4483887357080183,1.36781,-0.5226007329772092
1.0474325434744005,-0.15008677575591564,-0.24593768389823,0.4518812082135834,0.6577263515935585,0.7242510798244522,290.6793783,-6.978846325393969,-4.2589347304247696,0.610263434935909,0.654244830070288,1.36781,0.990637869494684
-1.0291083245593706,-1.5554745681428415,-0.7717739565142011,-0.17483682959224295,0.9930780870492791,1.19030417868417,103.923226,0.6616040825328788,1.3334323034265725,2.015453559962437,-0.6744429314127585,1.36781,1.6281099586459944
-1.1588921288114813,0.4062125587305758,-0.6140230747294098,-0.8429981663946101,-1.8872467674630395,-0.8360841487016993,87.87869161,-2.8529204819098837,1.8873755344164984,-0.6615591098259415,-1.182250603655441,1.36781,-1.1436042594356715
1.748265086435798,-0.99917523365635,-0.08818680211343867,0.46330642238120956,0.964772493678156,-0.20470247144646295,58.54876687,-1.7497081868595288,-19.82456608628268,11.330212795006057,0.5394592964022286,1.36781,-0.27999408746918647
1.332956912829044,-1.20412762004611,-0.10571467786730437,0.20400737163563792,0.5887661290760156,-0.286093810500624,43.08961827,-1.1069897331796115,-12.609005104307311,11.390354152689753,0.38797882683801477,1.36781,-0.3913219749408585
1.4627407170811546,-1.40908000643587,0.016980452409755566,0.4293584283208606,0.8998242896760119,0.1296189477393458,46.06193778,-1.038082089306635,86.14262339917308,-82.9824772881981,0.32414685064321336,1.36781,0.17729409290735457
-0.354232542448395,-0.03297112639033849,-0.5789673232216784,0.9395272673110325,-0.8153945805936259,-0.019781871339812802,165.4113371,10.74371977028348,0.6118351213281935,0.056948164547300895,-13.151774065765217,1.36781,-0.027057841437309348
-0.43210282499966146,0.25981799702360436,-0.4738000686984842,2.2896995930360036,-1.2004306635727349,-0.024017710285964226,136.0456753,-1.6630981300360232,0.9119940108633502,-0.5483705347222032,-0.7433413074290933,1.36781,-0.03285166430624473
-1.1588921288114813,1.8116003511175016,2.5234666852125516,-0.1313675785965976,0.6884261077115598,-0.4427939630069672,69.81855775,-0.6397062840579648,-0.4592460584491005,0.7179014336640274,0.37067231241747556,1.36781,-0.6056580105405598
0.9955190217735561,-0.2379235127800985,-0.2108819323904986,-0.7917943327013175,0.7486183172641412,0.026926055246448904,230.2242223,-4.184197728677903,-4.7207411772484775,1.1282309019225312,0.7135816493183164,1.36781,0.03682972762664528
0.6321243698676462,-0.58927046087683,-0.28099343540596144,-0.5798396935503703,0.5872338345070988,-0.5574049310686139,224.5550169,-1.0727236673751641,-2.249605471937069,2.0970968948989483,0.3116355439457794,1.36781,-0.7624240387649608
1.2031731085769333,-0.06225003873173277,-0.6140230747294098,-0.12285286862810937,0.29814270608577575,-0.23516672131399058,71.07562236,-19.328070039635172,-1.959491683772882,0.10138061791760086,0.470700894194505,1.36781,-0.32166339308048947
-0.4061460641492393,-0.2672024251214928,-0.4738000686984842,1.0598675685484948,0.8190226373745941,-0.027009201475115166,41.39081525,1.5199939295632179,0.8572098042638775,0.5639560708707589,-0.6465908421645268,1.36781,-0.036943455869677275
1.5925245213332653,1.0503486302412501,0.016980452409755566,0.33077619023528854,0.4505280017472166,-0.2852416091234589,118.6858263,1.5161866026973208,93.78575334178565,61.8563395659474,0.4755565883527283,1.36781,-0.3901563253751583
0.2687297179617363,-0.44287589916985853,-0.5789673232216784,-1.261668487840656,-0.422410981209462,0.23322816928984796,90.988051,-0.6067833414856223,-0.4641535146860844,0.7649410966848083,-0.9012471520860692,1.36781,0.31901182223634694
0.8397784566710234,-0.003692214048944197,-0.19335405663663288,-0.5991493443243104,0.5924473854927133,0.6885380423476904,226.6555374,-227.44576710311833,-4.343216125272227,0.019095612024747504,0.5870762634130049,1.36781,0.9417892197035944
-0.6397569118030385,0.4062125587305758,0.5603446007795925,-1.2185915891427537,-1.9105851042796083,0.04921110051586267,71.58010169,-1.5749313950368606,-1.1417204893434536,0.7249334751605051,0.06667301800381453,1.36781,0.06731143539660212
-1.1848488896619034,1.987273825165867,2.646161815489611,-1.619410892453034,0.661380082201794,-0.8927397792918791,73.28712806,-0.5962182335708117,-0.44776131328260227,0.751002381461758,0.3483794659350473,1.36781,-1.221098397513225
0.3725567613634248,-0.32576024980428137,-0.14077042937503578,0.4112970508484916,0.652480025354774,1.6428262048106577,280.4044392,-1.1436532283704322,-2.646555551598637,2.314124147028081,0.3738797314444686,1.36781,2.247074111202066
0.7878649349701791,-0.003692214048944197,-0.12324255362117008,0.21259231410156565,0.7234021240469354,-0.6477193643182276,245.6626799,-213.38549838286656,-6.392799498393735,0.02995892198317744,0.5805561728412292,1.36781,-0.8859570237081149
-1.0810218462602148,-0.706386110242407,-0.35110493842142426,0.9027078219624255,-0.6730287066426407,0.45135079578608434,97.55155537,1.5303554679030225,3.0789138173917845,2.0118945447430474,-1.545404180200039,1.36781,0.617362131984164
-0.925281281157682,0.17198125999942152,-0.5964951989755441,2.45248458641779,-0.31077696064802013,-0.41323372829414023,124.6028153,-5.380128516099919,1.551196527225725,-0.2883196047424895,-3.424250872314503,1.36781,-0.5652252258980079
-1.1069786071106371,-0.06225003873173277,-0.6315509504832755,0.7053708558205568,0.6221665742434318,0.4473063722371808,36.35720652,17.78277780486489,1.7527938264736278,0.09856693063971765,-12.964084120439733,1.36781,0.6118301290097382
1.1512595868760889,-1.0577330583391384,-0.03560317485184155,0.3154652450469753,0.8309779783072458,0.38031402978577267,58.97878791,-1.0884216748257889,-32.335868687748246,29.708953281295024,0.3560819232471999,1.36781,0.5201973330812777
-0.8474109986064157,2.455736422628176,2.5234666852125516,-2.813805057691312,0.5800320626839338,-0.2658849076482615,68.69420397,-0.3450740848236067,-0.33581223939758026,0.9731598348489111,0.18132620230677698,1.36781,-0.36368003553036854
1.0474325434744005,1.0503486302412501,0.016980452409755566,0.2352116639329016,0.7604750036816977,-0.41347015982676916,114.5357503,0.9972236963205446,61.68460758281282,61.8563395659474,0.30947139778253485,1.36781,-0.5655486193126531
-0.9512380420081041,2.3678996856039927,2.646161815489611,-1.4022538620792417,0.6187024021399001,-0.1876918000423946,65.84748763,-0.40172227218547346,-0.3594784099898666,0.8948431164501055,0.23231764679889166,1.36781,-0.25672672101598776
0.969562260923134,0.9917908055584616,0.05203620391748697,0.46804954721645825,0.5869540925729698,-0.34971472125917563,97.32531705,0.9775874665194028,18.632455635321794,19.059630236116558,0.3374397243496874,1.36781,-0.478343292885513
-0.6397569118030385,0.4647703834133644,0.5077609735179953,-1.3238901782532642,-1.9340152453766073,2.6602553139304232,82.98568791,-1.376501030690766,-1.2599568402638672,0.9153330162285359,-0.08764492793352585,1.36781,3.638723820947172
-0.7435839552047271,2.104389474531444,2.505938809458686,1.076618095578334,0.6424739974661585,-0.3754000551604936,67.12534492,-0.3533490184226904,-0.2967286960072862,0.8397609177799591,0.22848388914445095,1.36781,-0.5134759494490747
-0.8733677594568378,-1.4969167434600528,-0.7367182050064698,-2.0231579683118093,1.0387434114753376,-0.3683614995126039,100.1961762,0.5834444455728975,1.1854841559795144,2.031871526029287,-0.6086778407181748,1.36781,-0.5038485426483347
-0.6397569118030385,-0.6771071979010128,-0.5263836959600813,0.981609354675092,0.8550349146477945,0.8246824984789701,59.87232071,0.9448384447636096,1.2153813211029907,1.2863377097309674,-0.25085951508435844,1.36781,1.12800896824452
-0.3282757815979729,-1.2334065323875043,-0.2985213111598271,1.9255960577544593,-0.47835506105051284,-1.705699317561357,98.33351125,0.2661537562660136,1.0996728519064267,4.131720203142025,-1.6156965264805154,1.36781,-2.3330725835535997
1.8001786081366424,0.02558669829245009,-0.5964951989755441,-0.24680789352593666,0.7281765824418199,-0.2522456070283373,79.81328183,70.35603373131671,-3.0179263994553094,-0.04289506158036844,0.5414300397830176,1.36781,-0.34502406374943007
-0.6397569118030385,0.4940492957547587,-0.543911571713947,0.012735926955829877,-0.6265043463314379,-0.49583554641351624,114.2821387,-1.2949252580669757,1.1762149310173131,-0.9083265027767937,-0.1979254837000739,1.36781,-0.6782088187398716
-0.43210282499966146,2.3971785979453872,2.5585224367202826,-0.2786342925211572,1.0492335350323045,-0.18051725937324906,104.4267991,-0.1802547483821252,-0.16888764342968404,0.9369386656691904,0.115974488914799,1.36781,-0.2469133125433238
-1.2627191722131699,-0.32576024980428137,-0.5614394474678127,0.25826447846338857,-0.03656029880050322,-2.580889067837806,72.19245835,3.876222384320428,2.2490745491935913,0.5802233015038673,-1.7998483856102423,1.36781,-3.5301658758792294
0.9955190217735561,-0.06225003873173277,-0.2634655596520957,-0.26069730949888936,0.6026512714292502,-0.08675419436158252,269.5039162,-15.992263491814942,-3.778554673666385,0.2362739130455361,0.5989393892033938,1.36781,-0.11866325458971619
-1.2627191722131699,-1.1162908830219271,-0.4738000686984842,0.8598581537193721,-0.7331829123772121,-0.889927732064925,99.9834242,1.131173954224946,2.6650886220464782,2.3560378243260867,-1.5105632225508745,1.36781,-1.217252051195725
-1.0031515637089485,-0.003692214048944197,-0.6140230747294098,1.1866349713757256,-0.2408230184927795,-2.106822287828324,33.48919022,271.69377246581996,1.6337359376128031,0.006013151949658077,-217.99794718039254,1.36781,-2.8817325935144598
-1.1588921288114813,2.28006294857981,2.6111060639818797,3.4517052039225686,0.6702981117031009,-0.953515300474907,74.19664838,-0.5082719885138803,-0.4438318859572468,0.8732172852077726,0.2853073004021084,1.36781,-1.3042277631425825
-0.7954974769055714,0.6404438574617302,-0.5614394474678127,-0.3468799356879124,-1.923406271967735,-0.884211834390706,100.118612,-1.2421033750848434,1.4168891774409513,-1.1407175971518224,-0.05937226835108911,1.36781,-1.2094337891979516
-0.6916704335038828,-0.7649439349251956,-0.35110493842142426,1.2636105117333778,-0.6517473865566586,0.4266187625308276,90.14047759,0.9042106250198868,1.9699820703566537,2.1786760914397867,-1.074329080165012,1.36781,0.5835334095772913
-0.17253521649544007,0.523328208096153,0.4376494705025325,-1.3192145765955718,-1.8899749385141322,0.6078014604601355,83.74879344,-0.32968835584673767,-0.394231521169958,1.1957702302146958,0.24670364624438257,1.36781,0.8313569156319779
1.904005651538331,-0.35503916214567566,-0.4738000686984842,-0.05565319608807961,0.6488792522354245,0.36602248189788295,60.79645852,-5.362804598882815,-4.018584583089197,0.749343838469586,0.6688128797436554,1.36781,0.5006492109647432
-1.0550650854097927,0.08414452297523867,-0.5789673232216784,-1.0959603114575138,-1.7076009416660096,-0.9001100529815294,68.51253427,-12.53872561283957,1.822322336844256,-0.14533553034912977,-8.709677759242778,1.36781,-1.2311795315686656
-0.45805958585008355,2.1336683868728388,2.646161815489611,-0.46525213196138826,1.1491448209051012,-0.6268665793774839,102.7230739,-0.21468171374157533,-0.17310339192742458,0.806325741072661,0.18338882545824198,1.36781,-0.8574343759383163
-1.0031515637089485,-1.0577330583391384,-0.7542460807603355,-1.5201175454928186,1.0353496749486713,0.11978334909374233,112.5090516,0.9483976659329394,1.3300056696319826,1.402371302046231,-0.3661884855916826,1.36781,0.16384086272391168
1.0474325434744005,-0.06225003873173277,-0.1758261808827672,-0.17405529673439543,0.6704842909443035,1.0846357220558158,195.0948311,-16.826215128770002,-5.957204656414509,0.35404305786086676,0.6136475189619641,1.36781,1.4835755869851655
-0.5099731075509278,-0.003692214048944197,-0.4913279444523499,2.189095917126409,0.11910735811938672,-1.343965175001667,108.6333046,138.12121962342803,1.037948509359386,0.007514765017201818,-134.59628606450195,1.36781,-1.8382890060190302
0.8138216958206012,-0.5599915485354356,-0.2985213111598271,-0.31259657467899216,-0.5613088223281991,0.5981032845112454,117.3113562,-1.453274960932921,-2.7261762071816853,1.8758846608295192,0.4725424107647397,1.36781,0.8180916535873265
-1.1329353679610592,-0.6771071979010128,-0.5614394474678127,0.5506967778164475,0.6194848723642911,0.5457047660969558,40.53173216,1.673199415798685,2.017911945928969,1.2060199919241181,-0.6119659685503738,1.36781,0.7464204361150771
0.7619081741197569,-1.0284541459977443,-0.053131050605707254,0.4282276417222307,0.8749489590917766,0.49913220740027747,51.70497792,-0.7408285309410654,-14.340167669071349,19.356932232152573,0.15994708529618362,1.36781,0.6827180246041735
-0.6138001509526164,0.5526071204375472,0.40259371899480106,-1.468342006599717,-2.0621132235924726,1.5395307343809654,72.9446671,-1.1107351466383881,-1.5246143245482247,1.3726173419130847,0.08036484504694508,1.36781,2.1057855337936284
0.8657352175214454,-1.5261956558014471,0.016980452409755566,0.24620745497329335,0.721508786246968,0.55494285716877,42.10681516,-0.5672504794719941,50.98422566315521,-89.87956380506218,-0.0716378706633698,1.36781,0.7590563894640153
